date,opening,closing,return,logreturn
20090630,142.595,142.525,-4.909008029734084e-4,-4.910213342201442e-4
20090701,143.45999999999998,142.74,-0.005018820577164161,-0.005031457155366872
20090702,141.285,140.065,-0.008635028488516112,-0.008672526366563363
20090706,138.71,138.62,-6.488357003821167e-4,-6.490462853601064e-4
20090707,138.42,135.35500000000002,-0.02214275393729208,-0.0223915847723273
20090708,135.785,137.235,0.010678646389512958,0.010622032329542579
20090709,137.79000000000002,136.29500000000002,-0.010849843965454709,-0.01090913276195812
20090710,136.39,138.525,0.015653640296209543,0.015532385814629698
20090713,139.51999999999998,142.325,0.020104644495412896,0.01990521467647617
20090714,141.925,142.25,0.0022899418707062785,0.0022873239496503223
20090715,144.87,146.86,0.013736453371988741,0.013642963469904333
20090716,145.74,147.51999999999998,0.01221353094551923,0.012139547566147288
20090717,149.09,151.695,0.017472667516265274,0.017321775581935643
20090720,153.275,152.95499999999998,-0.0020877507747514047,-0.002089933164453082
20090721,153.26999999999998,151.54500000000002,-0.011254648659228591,-0.011318461463010746
20090722,157.70499999999998,156.685,-0.006467772106147439,-0.006488778770690662
20090723,156.615,157.815,0.007662101331290033,0.007632896518177432
20090724,156.94,159.95,0.019179304192685046,0.01899769969619985
20090727,160.14,160.10500000000002,-2.185587610838527e-4,-2.185826485305251e-4
20090728,158.94,159.94,0.0062916823958726565,0.006271972391710601
20090729,158.92000000000002,160.04000000000002,0.0070475711049584975,0.007022853042636077
20090730,161.665,162.85500000000002,0.007360900627841686,0.007333941414043273
20090731,162.94,163.48000000000002,0.003314103350926847,0.0033086238135808664
20090803,165.265,166.38,0.006746740084107398,0.006724082685189655
20090804,164.95,165.495,0.0033040315247045526,0.003298585205788801
20090805,165.805,165.145,-0.003980579596513957,-0.003988523190555784
20090806,165.565,163.945,-0.009784676713073443,-0.009832861233198277
20090807,165.425,165.565,8.463049720416283e-4,8.459470579107753e-4
20090810,165.52,164.765,-0.004561382310294972,-0.004571817158230281
20090811,163.67000000000002,162.835,-0.005101729089020638,-0.005114787340912037
20090812,162.51,165.445,0.018060427050643053,0.017899274962595794
20090813,166.62,168.43,0.01086304165166248,0.010804462663531382
20090814,167.97,166.79500000000002,-0.006995296779186658,-0.007019878572739604
20090817,163.575,159.64499999999998,-0.02402567629527744,-0.02431900059468515
20090818,161.72,163.985,0.014005688844917232,0.013908515453960994
20090819,162.75,164.595,0.01133640552995391,0.011272630022193454
20090820,164.95499999999998,166.35500000000002,0.008487163165712068,0.008451349690278687
20090821,167.71499999999997,169.175,0.008705244015144957,0.008667571850848288
20090824,170.1,169.02499999999998,-0.006319811875367532,-0.006339866425074623
20090825,169.485,169.375,-6.490249874620978e-4,-6.492356953540091e-4
20090826,168.95999999999998,167.475,-0.008789062499999913,-0.008827914123565275
20090827,168.65,169.47,0.00486214052772009,0.004850358497621094
20090828,172.23000000000002,170.025,-0.012802647622365514,-0.012885307785952801
20090831,168.125,168.28,9.219330855018655e-4,9.215083662166486e-4
20090901,168.055,165.29000000000002,-0.016452946951890667,-0.01658979984892702
20090902,164.57,165.16,0.003585100565109093,0.003578689410598044
20090903,166.75,166.565,-0.001109445277361333,-0.0011100611673460362
20090904,167.255,170.375,0.018654150847508322,0.018482296088998307
20090908,172.56,172.92000000000002,0.002086230876217047,0.0020840577185301874
20090909,172.79000000000002,171.08999999999997,-0.009838532322472627,-0.00988725048847352
20090910,172.025,172.58,0.0032262752506903463,0.0032210819916180015
20090911,172.88,172.08499999999998,-0.004598565478945025,-0.0046091714083751
20090914,170.95,173.70999999999998,0.01614507165837959,0.0160161260285216
20090915,174.075,175.14999999999998,0.0061754990664942624,0.006156508814885239
20090916,177.97500000000002,181.905,0.022081753055204257,0.0218414817869277
20090917,181.98000000000002,184.56,0.014177382129904296,0.014077822936953373
20090918,185.835,184.975,-0.004627761185998405,-0.004638502424197286
20090921,184.345,184.015,-0.0017901217825273944,-0.001791725965266335
20090922,185.17000000000002,184.51,-0.003564292271966436,-0.003570659495933676
20090923,185.38,185.51999999999998,7.552055237889004e-4,7.549204995895627e-4
20090924,187.25,183.815,-0.01834445927903873,-0.018514805359556366
20090925,182.025,182.515,0.002691937920615194,0.002688321145033869
20090928,183.85000000000002,186.155,0.012537394615175296,0.012459452269811908
20090929,186.65,185.35,-0.006964907581034081,-0.006989275763851627
20090930,186.12,185.23000000000002,-0.004781861164839815,-0.004793330841816025
20091001,185.375,180.79500000000002,-0.024706675657451025,-0.02501700774967945
20091002,181.485,184.905,0.018844532606000424,0.01866917401004161
20091005,186.255,186.075,-9.664170089393939e-4,-9.6688429094076e-4
20091006,187.76,189.995,0.011903493821900372,0.011833204481978101
20091007,189.70999999999998,190.235,0.002767381793263582,0.0027635596422124755
20091008,190.765,189.21,-0.00815139045422367,-0.008184794688543995
20091009,189.07,190.435,0.007219548315438775,0.0071936121333644265
20091012,191.06,190.76999999999998,-0.0015178477965038233,-0.0015190008944362555
20091013,190.58999999999997,190.055,-0.002807072774017358,-0.002811019991277944
20091014,192.255,191.305,-0.004941353930977029,-0.004953602787596004
20091015,189.62,190.555,0.004930914460499959,0.00491879731786278
20091016,189.31,188.095,-0.006418044477312363,-0.00643872867365997
20091019,187.865,189.83499999999998,0.010486253426662605,0.010431654034877913
20091020,200.61,198.805,-0.00899755744977821,-0.009038279922369417
20091021,199.52499999999998,205.01,0.02749028943741393,0.027119216674411143
20091022,204.655,205.175,0.002540861449756958,0.0025376389188189255
20091023,205.74,203.885,-0.009016234081850968,-0.009057126301817892
20091026,203.56,202.33999999999997,-0.005993318923167751,-0.0060113509428877665
20091027,201.605,197.335,-0.021180030257185994,-0.02140754535078559
20091028,197.56,192.315,-0.026548896537760703,-0.02690768299965045
20091029,194.925,196.39499999999998,0.007541362062331514,0.0075130681521624575
20091030,195.935,188.59,-0.037486921683211265,-0.03820762505091318
20091102,189.73000000000002,189.235,-0.0026089706424919858,-0.002612379937523478
20091103,187.89499999999998,188.64,0.003964980441203888,0.003957140622573184
20091104,190.71499999999997,190.83,6.029939962773643e-4,6.028122684476961e-4
20091105,192.325,194.11,0.009281164695177565,0.009238359338001765
20091106,192.615,194.365,0.009085481400721646,0.009044456713374598
20091109,196.91500000000002,201.49,0.023233374806388485,0.022967588817767018
20091110,201.05,202.975,0.009574732653568679,0.009529185405227038
20091111,204.6,203.265,-0.006524926686217048,-0.006546307074739302
20091112,203.2,201.97,-0.006053149606299163,-0.006071544184029807
20091113,203.01,204.505,0.007364169252746193,0.0073371861494698435
20091116,205.445,206.565,0.005451580715033243,0.005436774635536538
20091117,206.10500000000002,206.995,0.0043181873316997955,0.004308890714199343
20091118,206.485,205.95,-0.002590987238782599,-0.002594349655459933
20091119,204.7,200.495,-0.02054225696140686,-0.02075618388742877
20091120,199.01,199.95499999999998,0.004748505100246185,0.004737266513517493
20091123,202.965,205.86,0.014263542975389896,0.014162775714696183
20091124,205.325,204.45,-0.004261536588335566,-0.0042706428156047286
20091125,205.45,204.1,-0.006570941834996322,-0.006592625513619592
20091127,199.21,200.715,0.007554841624416422,0.0075264467313692586
20091130,201.38,199.94,-0.007150660442943677,-0.007176348948434151
20091201,202.12,196.99,-0.02538096180486837,-0.025708614395443648
20091202,198.82,196.16500000000002,-0.013353787345337355,-0.013443750964590372
20091203,197.405,196.535,-0.004407183202046577,-0.004416923462544952
20091204,199.625,193.305,-0.03165936130244205,-0.03217135412671232
20091207,193.34,188.995,-0.022473362987483182,-0.02272973735321235
20091208,189.255,189.85,0.003143906369712815,0.0031389746299969965
20091209,191.2,197.60500000000002,0.03349895397489555,0.03295008802005958
20091210,199.45499999999998,196.49,-0.014865508510691511,-0.014977107547674269
20091211,197.73000000000002,194.59,-0.015880240732311812,-0.01600768276267379
20091214,195.38,196.995,0.008265943289999023,0.008231967480436428
20091215,195.8,194.13,-0.008529111338100182,-0.008565692359125705
20091216,195.05,195.065,7.690335811323433e-5,7.69004012015194e-5
20091217,194.3,191.885,-0.012429233144621823,-0.0125071221361467
20091218,193.18,195.20499999999998,0.010482451599544348,0.010427891653888261
20091221,196.055,198.225,0.011068322664558351,0.011007517047299353
20091222,199.31,200.515,0.006045858210827274,0.006027655341208181
20091223,201.225,202.16,0.004646539942850055,0.00463577810014135
20091224,203.625,209.055,0.0266666666666667,0.026317308317373358
20091228,211.665,211.655,-4.7244466491819176e-5,-4.7245582546805796e-5
20091229,212.635,209.015,-0.017024478566557737,-0.01717106104386593
20091230,208.86,211.595,0.013094896102652423,0.013009899163957941
20091231,213.19,210.79000000000002,-0.011257563675594433,-0.011321409664647217
20100104,213.43,214.285,0.004005997282481327,0.003997994640622434
20100105,214.495,214.365,-6.060747336767545e-4,-6.062584712110675e-4
20100106,214.39999999999998,210.935,-0.016161380597014812,-0.01629340005188341
20100107,211.70999999999998,210.575,-0.005361107174909031,-0.005375529479421102
20100108,210.34,211.98000000000002,0.007796900256727274,0.007766661507226581
20100111,212.85000000000002,210.09,-0.012966878083157243,-0.013051681938625373
20100112,209.2,207.725,-0.007050669216061158,-0.007075642639722733
20100113,207.885,210.68,0.013444933496885374,0.013355352426313142
20100114,210.075,209.26,-0.0038795668213733084,-0.003887111861380709
20100115,210.945,205.92000000000002,-0.02382137523999136,-0.024109692142504125
20100119,208.36,215.11,0.03239585333077366,0.03188217232071569
20100120,214.86,211.755,-0.014451270594806003,-0.014556707234123775
20100121,212.115,208.10000000000002,-0.018928411474907415,-0.01910984702826071
20100122,206.765,197.675,-0.04396295311101964,-0.04495861470565328
20100125,202.465,203.12,0.003235127058997857,0.0032299052944707958
20100126,205.85500000000002,205.885,1.457336474701742e-4,1.4572302935376603e-4
20100127,206.85500000000002,207.92000000000002,0.005148533997244435,0.005135325612564469
20100128,204.89999999999998,199.195,-0.027842850170814958,-0.02823781081098296
20100129,201.04500000000002,192.04500000000002,-0.044766097142430794,-0.045799044032317715
20100201,192.39,194.70499999999998,0.012032849940225573,0.011961030753688588
20100202,195.86,195.845,-7.658531604214632e-5,-7.658824884721225e-5
20100203,195.16,199.25,0.020957163353146156,0.020740582722688077
20100204,196.755,191.995,-0.024192523696983513,-0.024489969913193903
20100205,192.64499999999998,195.3,0.013781826676010432,0.013687720949504514
20100208,195.67000000000002,194.035,-0.00835590535084591,-0.008391011627900057
20100209,196.31,196.17000000000002,-7.13157760684562e-4,-7.13412178647691e-4
20100210,195.85500000000002,195.275,-0.0029613744862271195,-0.002965768031750671
20100211,194.95499999999998,198.75,0.01946603062245142,0.01927899083277996
20100212,198.14999999999998,200.45499999999998,0.011632601564471396,0.011565463017257084
20100216,201.925,203.41500000000002,0.007378977343072968,0.0073518858796584
20100217,204.17,202.495,-0.008203947690649865,-0.008237785264375679
20100218,201.61,203.035,0.007068101780665557,0.007043239831720898
20100219,201.925,201.685,-0.0011885601089513882,-0.0011892670067001948
20100222,202.36,200.39999999999998,-0.009685708638070945,-0.009732920213025792
20100223,199.945,196.99,-0.014779064242666654,-0.014889362700338676
20100224,198.195,200.575,0.012008375589696993,0.0119368471054297
20100225,197.35000000000002,202.02499999999998,0.023688877628578433,0.023412650010654963
20100226,202.425,204.65,0.010991725330369243,0.010931755366233989
20100301,205.725,209.005,0.015943614047879456,0.015817849631849436
20100302,209.95499999999998,208.72500000000002,-0.0058583982281915714,-0.005875625960654522
20100303,209.04,209.29000000000002,0.0011959433601226007,0.0011952287895294366
20100304,209.38,210.695,0.006280447034100667,0.006260807214962025
20100305,214.965,219.005,0.018793757123252586,0.018619336427960095
20100308,220.05,219.005,-0.004748920699841017,-0.004760232650995807
20100309,218.26999999999998,223.12,0.022220186008155143,0.021976914768247514
20100310,223.805,224.85000000000002,0.004669243314492598,0.004658376212227658
20100311,223.92000000000002,225.48000000000002,0.006966773847802797,0.0069426180061761475
20100312,227.365,226.615,-0.003298660743738042,-0.0033041133191888897
20100315,225.325,223.86,-0.006501719738155886,-0.006522947981351832
20100316,224.19,224.54000000000002,0.0015611757883938746,0.0015599584203249686
20100317,224.92000000000002,224.095,-0.0036679708340744133,-0.0036747143341188523
20100318,224.25,224.735,0.0021627647714604846,0.002160429362419455
20100319,224.86,222.19,-0.011874054967535425,-0.011945114629267
20100322,220.45,224.83499999999998,0.019891131775912865,0.019695888046722187
20100323,225.59,228.39,0.01241189769050039,0.012335501585898558
20100324,227.66000000000003,229.375,0.007533163489413928,0.007504930911764115
20100325,230.915,226.765,-0.017971981031981492,-0.018135438480726414
20100326,228.95499999999998,230.905,0.008516957480727729,0.008480892827759672
20100329,232.95,232.42,-0.00227516634470917,-0.002277758468078101
20100330,236.64,235.835,-0.003401791751183141,-0.0034075910003695097
20100331,235.52499999999998,234.935,-0.0025050419276084284,-0.002508184794911404
20100401,237.445,235.95,-0.006296194908294572,-0.006316099536386069
20100405,234.965,238.495,0.015023514140403895,0.014911778866200112
20100406,238.16,239.575,0.005941383943567316,0.0059238035223049545
20100407,239.605,240.585,0.004090064898478823,0.004081723320370203
20100408,240.39999999999998,239.925,-0.001975873544093036,-0.0019778281573609524
20100409,241.39,241.875,0.0020091967355731957,0.002007180999367457
20100412,242.3,242.275,-1.0317787866283815e-4,-1.0318320186635827e-4
20100413,241.87,242.40499999999997,0.0022119320296025476,0.002209489309375004
20100414,245.27,245.63,0.0014677702124189064,0.00146669409059162
20100415,245.775,248.925,0.012816600549282903,0.012735163021160043
20100416,248.485,247.39999999999998,-0.0043664607521582246,-0.0043760215833884885
20100419,247.005,247.075,2.833950729742037e-4,2.833549241755887e-4
20100420,248.44,244.60500000000002,-0.015436322653356866,-0.015556703109751891
20100421,258.795,259.275,0.0018547498985682154,0.001853031973860819
20100422,258.22,266.37,0.031562233754163026,0.03107438496577245
20100423,268.01,270.845,0.010577963508824433,0.010522408283512136
20100426,271.86,269.49,-0.00871772235709558,-0.008755943997876868
20100427,267.255,262.235,-0.018783558773455996,-0.018962210494257163
20100428,263.345,261.605,-0.006607302208130054,-0.0066292270588048695
20100429,263.03999999999996,268.605,0.021156478102189992,0.020935787089017697
20100430,269.29,261.09000000000003,-0.03045044375951572,-0.030923690349984927
20100503,263.70000000000005,266.35,0.010049298445202795,0.009999140003767011
20100504,263.125,258.625,-0.0171021377672209,-0.017250068370938773
20100505,252.995,256.145,0.012450838949386261,0.012373964695704558
20100506,253.715,246.185,-0.02967897049839387,-0.0301283039902307
20100507,243.6,235.745,-0.032245484400656776,-0.03277682345482836
20100510,249.99,253.94,0.015800632025280967,0.015677101579420274
20100511,251.755,256.46000000000004,0.018688804591765966,0.018516314656337015
20100512,259.05,262.07,0.011657981084732606,0.011590550387781253
20100513,263.03999999999996,258.29499999999996,-0.018039081508515836,-0.01820376928980649
20100514,255.195,253.93,-0.00495699367150605,-0.004969320316909608
20100517,254.72,254.065,-0.0025714510050251303,-0.0025747628639008996
20100518,256.985,252.29500000000002,-0.01825009241784539,-0.018418679659846636
20100519,249.64499999999998,248.305,-0.005367622023272948,-0.005382079464291984
20100520,241.82999999999998,237.48,-0.017987842699416924,-0.018151590561144515
20100521,232.7,242.35500000000002,0.04149119037387207,0.04065352308865769
20100524,247.23000000000002,246.805,-0.0017190470412167267,-0.0017205262980995398
20100525,239.60500000000002,245.20499999999998,0.023371799419878405,0.02310286123420006
20100526,249.99,244.115,-0.023500940037601503,-0.023781491325980973
20100527,250.595,253.585,0.011931602785370855,0.011860982400761421
20100528,259.25,256.925,-0.008968177434908346,-0.00900863359849983
20100601,259.64,260.805,0.004486981975042445,0.004476945482594972
20100602,264.51,263.865,-0.002438471135306725,-0.0024414490480667845
20100603,265.1,263.39,-0.00645039607695223,-0.006471289778624516
20100604,258.1,256.045,-0.00796203022084466,-0.007993896442719375
20100607,258.31,251.025,-0.028202547326855315,-0.028607878259762232
20100608,253.20999999999998,249.375,-0.015145531377117728,-0.015261396316781141
20100609,251.41,243.265,-0.03239727934449708,-0.03293368849380724
20100610,244.72,250.735,0.024579110820529645,0.02428190467169225
20100611,248.235,253.495,0.021189598565875042,0.020968220831825785
20100614,255.93,254.155,-0.006935490173094227,-0.0069596524681128724
20100615,255.69,259.755,0.015898157925613037,0.015773105869907867
20100616,261.19500000000005,267.265,0.023239342253871382,0.022973420752327705
20100617,270.695,271.815,0.004137497922015569,0.0041289620142552115
20100618,272.18,274.095,0.007035785142185394,0.007011149492495863
20100621,277.71000000000004,270.32,-0.02661049296028246,-0.026970961341195282
20100622,272.08500000000004,273.51,0.005237333921384694,0.005223666786878467
20100623,274.54499999999996,270.93,-0.01316724034311298,-0.013254697009217916
20100624,271.08000000000004,268.735,-0.008650582853770204,-0.00868821633718477
20100625,270.12,266.005,-0.01523397008736861,-0.015351199109122178
20100628,266.865,268.355,0.005583347385382156,0.005567818277490476
20100629,264.235,256.365,-0.02978409370446763,-0.030236648442982343
20100630,256.65,251.51,-0.020027274498343996,-0.02023053882557142
20100701,254.36,248.48000000000002,-0.023116842270797276,-0.023388226998830045
20100702,250.445,246.91500000000002,-0.014094911058316088,-0.014195187692499415
20100706,250.945,248.615,-0.00928490306640891,-0.009328276466195029
20100707,250.365,258.755,0.033511073832204925,0.03296181496588607
20100708,262.485,258.075,-0.016800960054860373,-0.0169436971901667
20100709,256.79999999999995,259.69500000000005,0.011273364485981683,0.011210293683343413
20100712,258.66499999999996,257.395,-0.00490982544990618,-0.004921918241448608
20100713,256.35,252.055,-0.01675443729276386,-0.01689638056396474
20100714,249.305,252.85000000000002,0.01421953029421799,0.014119381040361744
20100715,248.14499999999998,251.3,0.012714340405811238,0.012634191822457582
20100716,253.05,249.9,-0.01244813278008301,-0.012526259819180369
20100719,249.805,245.575,-0.01693320790216376,-0.017078213943036658
20100720,242.89499999999998,252.03500000000003,0.037629428353815615,0.03693871556259985
20100721,265.13,254.26,-0.040998755327575166,-0.041862906213800864
20100722,257.575,259.28,0.006619431233621214,0.00659761900216012
20100723,257.26,260.02,0.010728445930187324,0.010671304483453176
20100726,260.04,259.255,-0.003018766343639536,-0.0030233320095258112
20100727,260.865,264.07,0.012286048339179208,0.012211187387101585
20100728,263.6,261.03499999999997,-0.009730652503793832,-0.00977830467935055
20100729,260.74,258.12,-0.010048324000920475,-0.010099149166993745
20100730,256.05,257.27,0.004764694395625739,0.0047533791674515885
20100802,260.375,261.805,0.005492078732597242,0.005477052260798793
20100803,261.195,261.92,0.0027757039759567477,0.002771858823369239
20100804,262.9,262.935,1.3313046785859648e-4,1.3312160678438534e-4
20100805,261.645,261.685,1.5287890080078147e-4,1.528672160124696e-4
20100806,259.71000000000004,260.04999999999995,0.00130915251626783,0.0013082963232890791
20100809,261.405,261.74,0.0012815363133835864,0.0012807158466194677
20100810,259.81,259.39,-0.001616565952041938,-0.0016178740046729116
20100811,255.365,250.08499999999998,-0.020676286883480624,-0.020893034194911307
20100812,246.69,251.76999999999998,0.020592646641533846,0.020383484685009598
20100813,251.375,249.12,-0.008970661362506198,-0.009011140007127941
20100816,247.595,247.65499999999997,2.4233122639784265e-4,2.423018689290219e-4
20100817,250.14,251.9,0.007036059806508433,0.007011422237804083
20100818,252.47,253.125,0.0025943676476413084,0.0025910080852677556
20100819,252.865,250,-0.011330156407569292,-0.011394831613873274
20100820,249.35500000000002,249.675,0.0012833109422309284,0.0012824882025557671
20100823,251.82999999999998,245.75,-0.024143271254417602,-0.02443949766243583
20100824,242.745,240.215,-0.010422459782899756,-0.010477153980834698
20100825,238.105,242.815,0.019781188971252212,0.019588083666921705
20100826,245.385,240.35,-0.020518776616337577,-0.02073221137427459
20100827,241.845,241.565,-0.001157766337943729,-0.0011584370671388056
20100830,240.9,242.515,0.006704026567040185,0.006681654513832125
20100831,241.945,243.37,0.00588976833577884,0.005872491454946426
